frequency_hz,mean_power_per_hz,peak_power_per_hz,group_start_hz,group_end_hz
126529003.143,1.30199845705e-09,6.9278016901e-09,126504295.349,126553710.938
126578807.831,1.55357312044e-09,1.1151445285e-08,126554100.037,126603515.625
126628612.518,1.26515361665e-09,6.35571052633e-09,126603904.724,126653320.312
126678417.206,1.29923464521e-09,6.6236290316e-09,126653709.412,126703125
126728221.893,1.37173256866e-09,6.30485370481e-09,126703514.099,126752929.688
126778026.581,1.39912252146e-09,1.41681732809e-08,126753318.787,126802734.375
126827831.268,1.24006541654e-09,5.64751926748e-09,126803123.474,126852539.062
126877635.956,1.10913056463e-09,5.21401094013e-09,126852928.162,126902343.75
126927440.643,1.28940190164e-09,9.80683918947e-09,126902732.849,126952148.438
126977245.331,1.20387194516e-09,5.35467659341e-09,126952537.537,127001953.125
127027050.018,1.51427847149e-09,5.76255743673e-09,127002342.224,127051757.812
127076854.706,1.16407551694e-09,5.20053984149e-09,127052146.912,127101562.5
127126659.393,1.52330072951e-09,6.80639095484e-09,127101951.599,127151367.188
127176464.081,1.3725062323e-09,7.9553267399e-09,127151756.287,127201171.875
127226268.768,1.23487834614e-09,7.04013186754e-09,127201560.974,127250976.562
127276073.456,1.52308189547e-09,8.70763970691e-09,127251365.662,127300781.25
127325878.143,1.56674954328e-09,9.84706624891e-09,127301170.349,127350585.938
127375682.831,1.16320808524e-09,5.32660498472e-09,127350975.037,127400390.625
127425487.518,1.68188460468e-09,8.09818971999e-09,127400779.724,127450195.312
127475292.206,1.52617257455e-09,6.84508390321e-09,127450584.412,127500000
127525096.893,1.35897549626e-09,9.63729561474e-09,127500389.099,127549804.688
127574901.581,1.76265745446e-09,9.46869448429e-09,127550193.787,127599609.375
127624706.268,1.29622162422e-09,6.35150185173e-09,127599998.474,127649414.062
127674510.956,1.2837546242e-09,6.14624037567e-09,127649803.162,127699218.75
127724315.643,1.39148068875e-09,1.08084172438e-08,127699607.849,127749023.438
127774120.331,1.16157649457e-09,5.22118428119e-09,127749412.537,127798828.125
127823925.018,1.12283827982e-09,6.02004570504e-09,127799217.224,127848632.812
127873729.706,1.50246665616e-09,6.32810319232e-09,127849021.912,127898437.5
127923534.393,1.30400563129e-09,8.98052737842e-09,127898826.599,127948242.188
127973339.081,1.19719783991e-09,7.58251814858e-09,127948631.287,127998046.875
128023143.768,1.14274443603e-09,6.27693192857e-09,127998435.974,128047851.562
128072948.456,1.24672189896e-09,1.11208793407e-08,128048240.662,128097656.25
128122753.143,1.19538445339e-09,4.4908780658e-09,128098045.349,128147460.938
128172557.831,1.21997460711e-09,5.94726451254e-09,128147850.037,128197265.625
128222362.518,1.37218673964e-09,9.5918826048e-09,128197654.724,128247070.312
128272167.206,1.14602540331e-09,5.74847219081e-09,128247459.412,128296875
128321971.893,1.23641615619e-09,5.19087852317e-09,128297264.099,128346679.688
128371776.581,1.34748655757e-09,7.22581516602e-09,128347068.787,128396484.375
128421581.268,1.39360562509e-09,4.83588225358e-09,128396873.474,128446289.062
128471385.956,1.42933977224e-09,6.22321966151e-09,128446678.162,128496093.75
128521190.643,1.19516427542e-09,7.05892587498e-09,128496482.849,128545898.438
128570995.331,1.53713259386e-09,1.11108000536e-08,128546287.537,128595703.125
128620800.018,1.33559609129e-09,6.12033182798e-09,128596092.224,128645507.812
128670604.706,1.53634628704e-09,1.04836147029e-08,128645896.912,128695312.5
128720409.393,1.27670145282e-09,1.01944514867e-08,128695701.599,128745117.188
128770214.081,1.3649816501e-09,7.19644636608e-09,128745506.287,128794921.875
128820018.768,1.31122446032e-09,7.27526689051e-09,128795310.974,128844726.562
128869823.456,1.36194662493e-09,5.43114848684e-09,128845115.662,128894531.25
128919628.143,1.48569963395e-09,7.85100970937e-09,128894920.349,128944335.938
128969432.831,1.39931178494e-09,6.27198885624e-09,128944725.037,128994140.625
129019237.518,1.55028542824e-09,9.27388557931e-09,128994529.724,129043945.312
129069042.206,1.16480629412e-09,6.60421803413e-09,129044334.412,129093750
129118846.893,1.37738423232e-09,7.6594349578e-09,129094139.099,129143554.688
129168651.581,1.26222580716e-09,6.13575199529e-09,129143943.787,129193359.375
129218456.268,1.07921419178e-09,4.96811203494e-09,129193748.474,129243164.062
129268260.956,1.41529572987e-09,8.78650058782e-09,129243553.162,129292968.75
129318065.643,1.35525331698e-09,6.63178366397e-09,129293357.849,129342773.438
129367870.331,1.56986726786e-09,7.36093703729e-09,129343162.537,129392578.125
129417675.018,1.2003236869e-09,6.51072202859e-09,129392967.224,129442382.812
129467479.706,1.568169311e-09,8.27047514702e-09,129442771.912,129492187.5
129517284.393,1.51228416466e-09,6.83006802954e-09,129492576.599,129541992.188
129567089.081,1.06027466495e-09,6.27167022365e-09,129542381.287,129591796.875
129616893.768,1.27204382234e-09,7.72037581636e-09,129592185.974,129641601.562
129666698.456,1.33038664678e-09,6.53472129784e-09,129641990.662,129691406.25
129716503.143,1.20910626409e-09,6.94709693682e-09,129691795.349,129741210.938
129766307.831,1.33981186251e-09,5.68090899917e-09,129741600.037,129791015.625
129816112.518,1.19962364207e-09,4.95746481245e-09,129791404.724,129840820.312
129865917.206,1.22689975396e-09,5.09709242114e-09,129841209.412,129890625
129915721.893,1.38830557366e-09,6.61173836956e-09,129891014.099,129940429.688
129965526.581,1.22081741659e-09,1.36138076702e-08,129940818.787,129990234.375
130015331.268,1.28635569786e-09,6.2795546858e-09,129990623.474,130040039.062
130065135.956,1.59871211149e-09,1.03036377692e-08,130040428.162,130089843.75
130114940.643,1.49891591709e-09,8.16246732061e-09,130090232.849,130139648.438
130164745.331,1.01746828739e-09,5.30754927942e-09,130140037.537,130189453.125
130214550.018,1.36370198325e-09,6.1657689669e-09,130189842.224,130239257.812
130264354.706,1.16618794416e-09,1.06872818327e-08,130239646.912,130289062.5
130314159.393,1.35931177297e-09,1.02576481183e-08,130289451.599,130338867.188
130363964.081,1.21498272206e-09,5.94228244106e-09,130339256.287,130388671.875
130413768.768,1.17484237737e-09,7.45661884041e-09,130389060.974,130438476.562
130463573.456,1.34539069169e-09,6.05619292813e-09,130438865.662,130488281.25
130513378.143,1.44594123563e-09,6.80159808901e-09,130488670.349,130538085.938
130563182.831,1.41539144286e-09,6.93914667702e-09,130538475.037,130587890.625
130612987.518,1.12443818537e-09,4.43729757471e-09,130588279.724,130637695.312
130662792.206,1.12027517965e-09,6.33978954208e-09,130638084.412,130687500
130712596.893,1.49452080528e-09,5.55098602582e-09,130687889.099,130737304.688
130762401.581,1.23968295742e-09,5.21677918216e-09,130737693.787,130787109.375
130812206.268,1.14613893705e-09,8.11497039121e-09,130787498.474,130836914.062
130862010.956,1.63002853202e-09,8.4050031142e-09,130837303.162,130886718.75
130911815.643,1.36469473953e-09,7.14194075828e-09,130887107.849,130936523.438
130961620.331,1.33169170397e-09,6.79815557169e-09,130936912.537,130986328.125
131011425.018,1.3278085382e-09,8.79270864836e-09,130986717.224,131036132.812
131061229.706,1.44496193553e-09,1.20012075296e-08,131036521.912,131085937.5
131111034.393,1.30114941391e-09,7.68906917859e-09,131086326.599,131135742.188
131160839.081,1.56258804035e-09,8.82234332459e-09,131136131.287,131185546.875
131210643.768,1.59686274794e-09,7.42171675222e-09,131185935.974,131235351.562
131260448.456,1.26937617014e-09,5.76679179825e-09,131235740.662,131285156.25
131310253.143,1.42816375542e-09,7.71313071325e-09,131285545.349,131334960.938
131360057.831,1.13835439408e-09,5.04056116589e-09,131335350.037,131384765.625
131409862.518,1.2686906148e-09,6.83027156168e-09,131385154.724,131434570.312
131459667.206,1.33376309311e-09,7.78034737942e-09,131434959.412,131484375
131509471.893,1.42037227059e-09,1.49348149007e-08,131484764.099,131534179.688
131559276.581,9.87189554994e-10,5.72165363021e-09,131534568.787,131583984.375
131609081.268,1.33399320254e-09,5.20531606411e-09,131584373.474,131633789.062
131658885.956,1.15870375698e-09,8.71819756848e-09,131634178.162,131683593.75
131708690.643,1.43598860613e-09,8.14487164685e-09,131683982.849,131733398.438
131758495.331,1.20835399871e-09,8.33454014775e-09,131733787.537,131783203.125
131808300.018,1.53276824737e-09,1.14984246584e-08,131783592.224,131833007.812
131858104.706,1.56532873651e-09,1.14058821702e-08,131833396.912,131882812.5
131907909.393,1.7762734452e-09,9.98855825954e-09,131883201.599,131932617.188
131957714.081,1.70742884728e-09,9.44433520362e-09,131933006.287,131982421.875
132007518.768,1.59369438721e-07,1.28285817003e-05,131982810.974,132032226.562
132057323.456,1.6706906456e-09,7.98418183822e-09,132032615.662,132082031.25
132107128.143,1.33786014235e-09,8.5298613253e-09,132082420.349,132131835.938
132156932.831,1.21435481946e-09,4.46620918553e-09,132132225.037,132181640.625
132206737.518,1.71038142616e-09,1.08875711003e-08,132182029.724,132231445.312
132256542.206,1.55585440557e-09,7.00743437633e-09,132231834.412,132281250
132306346.893,1.81926357643e-09,1.54432324675e-08,132281639.099,132331054.688
132356151.581,1.43899619544e-09,6.1245753334e-09,132331443.787,132380859.375
132405956.268,1.35162810356e-09,9.0977320764e-09,132381248.474,132430664.062
132455760.956,1.14867430908e-09,7.11696161219e-09,132431053.162,132480468.75
132505565.643,1.09456187761e-09,6.21267680452e-09,132480857.849,132530273.438
132555370.331,1.33117826083e-09,8.67035878365e-09,132530662.537,132580078.125
132605175.018,1.12502970287e-09,6.13278609068e-09,132580467.224,132629882.812
132654979.706,1.36816155265e-09,8.41713266625e-09,132630271.912,132679687.5
132704784.393,1.26050519438e-09,6.27090070604e-09,132680076.599,132729492.188
132754589.081,1.45555127486e-09,7.49872070491e-09,132729881.287,132779296.875
132804393.768,1.54400751925e-09,8.12367295875e-09,132779685.974,132829101.562
132854198.456,1.31432791994e-09,5.385370864e-09,132829490.662,132878906.25
132904003.143,1.35651031942e-09,7.86892976223e-09,132879295.349,132928710.938
132953807.831,1.05905029161e-09,4.19201517976e-09,132929100.037,132978515.625
133003612.518,1.34031512409e-09,5.03767551272e-09,132978904.724,133028320.312
133053417.206,1.03470064864e-09,3.68684156185e-09,133028709.412,133078125
133103221.893,1.38689252739e-09,5.23632965426e-09,133078514.099,133127929.688
133153026.581,1.02672168958e-09,5.65096740089e-09,133128318.787,133177734.375
133202831.268,9.1301383039e-10,4.4254159924e-09,133178123.474,133227539.062
133252635.956,1.44272485764e-09,6.10580274033e-09,133227928.162,133277343.75
133302440.643,1.24127218592e-09,7.04977095117e-09,133277732.849,133327148.438
133352245.331,1.14676066683e-09,6.19082565181e-09,133327537.537,133376953.125
133402050.018,1.45606418831e-09,1.01926058576e-08,133377342.224,133426757.812
133451854.706,1.09407954364e-09,5.33734721728e-09,133427146.912,133476562.5
133501659.393,1.14126324192e-09,1.5209573604e-08,133476951.599,133526367.188
133551464.081,1.02394849131e-09,3.7296340278e-09,133526756.287,133576171.875
133601268.768,9.7169320554e-10,6.44199419298e-09,133576560.974,133625976.562
133651073.456,1.01628494573e-09,4.76457675862e-09,133626365.662,133675781.25
133700878.143,1.21758371587e-09,5.29656904207e-09,133676170.349,133725585.938
133750682.831,1.13677160291e-09,5.69004804979e-09,133725975.037,133775390.625
133800487.518,1.11241390713e-09,6.71957627809e-09,133775779.724,133825195.312
133850292.206,1.36895035296e-09,7.02512981901e-09,133825584.412,133875000
133900096.893,1.46362718413e-09,5.19724456532e-09,133875389.099,133924804.688
133949901.581,1.06159578241e-09,5.63388625669e-09,133925193.787,133974609.375
133999706.268,1.03127315094e-09,5.51930295122e-09,133974998.474,134024414.062
134049510.956,9.9125329151e-10,6.29656492088e-09,134024803.162,134074218.75
134099315.643,1.29892385488e-09,7.13211050922e-09,134074607.849,134124023.438
134149120.331,1.02062402343e-09,4.72365377873e-09,134124412.537,134173828.125
134198925.018,1.73297788476e-09,9.42104797214e-09,134174217.224,134223632.812
134248729.706,1.24124021692e-09,5.94903175209e-09,134224021.912,134273437.5
134298534.393,1.17311574274e-09,7.1273327256e-09,134273826.599,134323242.188
134348339.081,8.80474648085e-10,4.40324003226e-09,134323631.287,134373046.875
134398143.768,1.37555343805e-09,1.14905617302e-08,134373435.974,134422851.562
134447948.456,1.35417408268e-09,8.14343446679e-09,134423240.662,134472656.25
134497753.143,1.27640296483e-09,4.96955209293e-09,134473045.349,134522460.938
134547557.831,1.11578672325e-09,6.25364300885e-09,134522850.037,134572265.625
134597362.518,8.90083400722e-10,4.75747646579e-09,134572654.724,134622070.312
134647167.206,1.05098655086e-09,5.21725780454e-09,134622459.412,134671875
134696971.893,1.43224208416e-09,8.34249189008e-09,134672264.099,134721679.688
134746776.581,1.00155254081e-09,3.4644597055e-09,134722068.787,134771484.375
134796581.268,1.11234809228e-09,4.04809428072e-09,134771873.474,134821289.062
134846385.956,1.03394377366e-09,3.8264794156e-09,134821678.162,134871093.75
134896190.643,1.17889077568e-09,6.10491088836e-09,134871482.849,134920898.438
134945995.331,9.98623558035e-10,4.95437057194e-09,134921287.537,134970703.125
134995800.018,1.19206702193e-09,5.23444673779e-09,134971092.224,135020507.812
135045604.706,1.20485133451e-09,5.77444179229e-09,135020896.912,135070312.5
135095409.393,1.13254885093e-09,4.81471501462e-09,135070701.599,135120117.188
135145214.081,1.34625658548e-09,6.06469227317e-09,135120506.287,135169921.875
135195018.768,1.12240111305e-09,5.52457763368e-09,135170310.974,135219726.562
135244823.456,1.00543226042e-09,3.86350898913e-09,135220115.662,135269531.25
135294628.143,1.12459867841e-09,3.89448553487e-09,135269920.349,135319335.938
135344432.831,1.20807516741e-09,6.38403168337e-09,135319725.037,135369140.625
135394237.518,1.31449642966e-09,8.185980315e-09,135369529.724,135418945.312
135444042.206,1.05979912232e-09,7.18473342449e-09,135419334.412,135468750
135493846.893,1.14861954151e-09,6.15841077128e-09,135469139.099,135518554.688
135543651.581,1.13003320767e-09,4.69170188735e-09,135518943.787,135568359.375
135593456.268,1.17167185215e-09,5.44266710428e-09,135568748.474,135618164.062
135643260.956,1.2946348296e-09,6.69336465341e-09,135618553.162,135667968.75
135693065.643,1.38286883223e-09,8.18623645682e-09,135668357.849,135717773.438
135742870.331,1.16666854024e-09,7.08207191611e-09,135718162.537,135767578.125
135792675.018,1.18865360939e-09,6.13595275794e-09,135767967.224,135817382.812
135842479.706,1.91128153006e-09,8.64402324158e-09,135817771.912,135867187.5
135892284.393,1.02326280119e-09,6.43565969839e-09,135867576.599,135916992.188
135942089.081,1.06468162406e-09,6.58928652197e-09,135917381.287,135966796.875
135991893.768,1.09507752434e-09,5.88885567902e-09,135967185.974,136016601.562
136041698.456,1.71788946568e-09,1.03685266897e-08,136016990.662,136066406.25
136091503.143,1.2758086872e-09,6.82832801943e-09,136066795.349,136116210.938
136141307.831,1.09926465397e-09,4.35700651478e-09,136116600.037,136166015.625
136191112.518,1.19438735515e-09,4.9031888631e-09,136166404.724,136215820.312
136240917.206,1.26398980673e-09,7.03139037834e-09,136216209.412,136265625
136290721.893,1.10146981097e-09,4.90911228749e-09,136266014.099,136315429.688
136340526.581,1.09722438601e-09,6.06394963956e-09,136315818.787,136365234.375
136390331.268,9.82918131929e-10,5.54480840549e-09,136365623.474,136415039.062
136440135.956,1.21339266657e-09,5.923221892e-09,136415428.162,136464843.75
136489940.643,5.18802424436e-09,3.6149182163e-07,136465232.849,136514648.438
136539745.331,1.19382503036e-09,7.16308422097e-09,136515037.537,136564453.125
136589550.018,1.20776954469e-09,5.1081737763e-09,136564842.224,136614257.812
136639354.706,1.36303862476e-09,1.51529685835e-08,136614646.912,136664062.5
136689159.393,1.24015074771e-09,8.81879493519e-09,136664451.599,136713867.188
136738964.081,1.2814036502e-09,6.38011858133e-09,136714256.287,136763671.875
136788768.768,1.22675842844e-09,4.51196445514e-09,136764060.974,136813476.562
136838573.456,1.20810776325e-09,5.02400948534e-09,136813865.662,136863281.25
136888378.143,1.0402214362e-09,5.12661271895e-09,136863670.349,136913085.938
136938182.831,1.06946524973e-09,7.86995049372e-09,136913475.037,136962890.625
136987987.518,1.52308096426e-09,1.48039446513e-08,136963279.724,137012695.312
137037792.206,1.29206563999e-09,8.93322027863e-09,137013084.412,137062500
137087596.893,1.1822815884e-09,5.53295148491e-09,137062889.099,137112304.688
137137401.581,1.33841059101e-09,5.14320663339e-09,137112693.787,137162109.375
137187206.268,1.24236642293e-09,6.56117606937e-09,137162498.474,137211914.062
