view,offset_hz,tx_on_receiver_db_per_hz,rf_off_receiver_db_per_hz
image,-31613.159,-98.911748,-104.921805
image,-31604.004,-98.315256,-104.498927
image,-31594.849,-98.814111,-103.793078
image,-31585.693,-97.685012,-103.522818
image,-31576.538,-96.782459,-103.863730
image,-31567.383,-98.525482,-103.184031
image,-31558.228,-99.753861,-102.649682
image,-31549.072,-99.753258,-105.544924
image,-31539.917,-99.103297,-104.086228
image,-31530.762,-98.681340,-104.332700
image,-31521.606,-99.035419,-103.631763
image,-31512.451,-98.423555,-103.008723
image,-31503.296,-98.843236,-103.210624
image,-31494.141,-97.772579,-103.728565
image,-31484.985,-97.060306,-103.053109
image,-31475.830,-98.195729,-103.278109
image,-31466.675,-98.569385,-103.330793
image,-31457.520,-97.830692,-103.174839
image,-31448.364,-99.593363,-102.889792
image,-31439.209,-99.612511,-103.961291
image,-31430.054,-99.414311,-102.454992
image,-31420.898,-98.267342,-101.779380
image,-31411.743,-97.743988,-104.091001
image,-31402.588,-98.111957,-102.847204
image,-31393.433,-96.570277,-103.233420
image,-31384.277,-97.334048,-102.579625
image,-31375.122,-99.372100,-101.384944
image,-31365.967,-98.975606,-101.796153
image,-31356.812,-98.640533,-102.307508
image,-31347.656,-98.336095,-101.737776
image,-31338.501,-98.346252,-101.900088
image,-31329.346,-99.176336,-103.417100
image,-31320.190,-99.087566,-103.362529
image,-31311.035,-98.868419,-103.960507
image,-31301.880,-98.558389,-103.994794
image,-31292.725,-98.455829,-103.340322
image,-31283.569,-99.231758,-103.661787
image,-31274.414,-100.024323,-103.227159
image,-31265.259,-99.808331,-103.558218
image,-31256.104,-99.422635,-103.449268
image,-31246.948,-99.210500,-103.709481
image,-31237.793,-99.332743,-102.984362
image,-31228.638,-98.938272,-102.716229
image,-31219.482,-99.006574,-103.931866
image,-31210.327,-98.360194,-104.426395
image,-31201.172,-97.594404,-104.350918
image,-31192.017,-98.183498,-103.124619
image,-31182.861,-99.059324,-104.026230
image,-31173.706,-100.477805,-103.981008
image,-31164.551,-100.170030,-102.617421
image,-31155.396,-99.970594,-101.323391
image,-31146.240,-99.294559,-102.748608
image,-31137.085,-99.836363,-103.513562
image,-31127.930,-100.266199,-102.806610
image,-31118.774,-100.491644,-103.807780
image,-31109.619,-99.553127,-102.854530
image,-31100.464,-98.970187,-103.757310
image,-31091.309,-98.845478,-103.121101
image,-31082.153,-98.736529,-101.625056
image,-31072.998,-98.469557,-102.451997
image,-31063.843,-98.271605,-102.775495
image,-31054.688,-98.484126,-105.333914
image,-31045.532,-98.346581,-103.153228
image,-31036.377,-97.472390,-102.798051
image,-31027.222,-98.448321,-103.390480
image,-31018.066,-98.624394,-102.572085
image,-31008.911,-98.819208,-104.158617
image,-30999.756,-98.606319,-104.110063
image,-30990.601,-99.089495,-101.687765
image,-30981.445,-98.945465,-102.002105
image,-30972.290,-98.415652,-102.735103
image,-30963.135,-98.748498,-102.082477
image,-30953.979,-97.694853,-103.312646
image,-30944.824,-97.689370,-104.000155
image,-30935.669,-99.451426,-105.015209
image,-30926.514,-99.799036,-104.089292
image,-30917.358,-97.792291,-103.030849
image,-30908.203,-98.141289,-104.340993
image,-30899.048,-98.436386,-105.787153
image,-30889.893,-97.555524,-103.423911
image,-30880.737,-99.021581,-102.732061
image,-30871.582,-98.345324,-102.162992
image,-30862.427,-98.255537,-101.934946
image,-30853.271,-98.811548,-102.733444
image,-30844.116,-99.573392,-102.782023
image,-30834.961,-98.919255,-102.452419
image,-30825.806,-99.448615,-103.002301
image,-30816.650,-99.716926,-102.259397
image,-30807.495,-99.268139,-102.747015
image,-30798.340,-99.775214,-103.557135
image,-30789.185,-99.430742,-102.605826
image,-30780.029,-99.305409,-101.928796
image,-30770.874,-99.108997,-101.782786
image,-30761.719,-100.443139,-101.682148
image,-30752.563,-99.322001,-101.610287
image,-30743.408,-99.147669,-102.152252
image,-30734.253,-98.113678,-102.814610
image,-30725.098,-98.619628,-103.505402
image,-30715.942,-98.334856,-103.496385
image,-30706.787,-97.998232,-102.676617
image,-30697.632,-97.444679,-102.989173
image,-30688.477,-97.158561,-102.124965
image,-30679.321,-98.018438,-102.428844
image,-30670.166,-97.606358,-102.999213
image,-30661.011,-98.772255,-103.386184
image,-30651.855,-100.102833,-104.282125
image,-30642.700,-98.478590,-103.682737
image,-30633.545,-97.491795,-102.935216
image,-30624.390,-97.811932,-102.702882
image,-30615.234,-99.001367,-103.537746
image,-30606.079,-99.256543,-104.166180
image,-30596.924,-99.149945,-101.858123
image,-30587.769,-99.406452,-101.872546
image,-30578.613,-98.648075,-102.015273
image,-30569.458,-98.320541,-104.229915
image,-30560.303,-99.435531,-104.242230
image,-30551.147,-102.221276,-103.196782
image,-30541.992,-100.375543,-102.817074
image,-30532.837,-98.816080,-103.779269
image,-30523.682,-98.703176,-101.654669
image,-30514.526,-99.618777,-100.546213
image,-30505.371,-98.954800,-101.784440
image,-30496.216,-98.406654,-102.067832
image,-30487.061,-99.019952,-102.598203
image,-30477.905,-99.237970,-103.283488
image,-30468.750,-98.661045,-104.263147
image,-30459.595,-98.157513,-104.510044
image,-30450.439,-98.141004,-103.023622
image,-30441.284,-97.877773,-102.107827
image,-30432.129,-98.196177,-103.497691
image,-30422.974,-99.489922,-103.735735
image,-30413.818,-99.488121,-102.385934
image,-30404.663,-99.670555,-102.638366
image,-30395.508,-98.077193,-104.511248
image,-30386.353,-97.378782,-103.492070
image,-30377.197,-98.200910,-102.349090
image,-30368.042,-98.952133,-102.376616
image,-30358.887,-99.500291,-103.109595
image,-30349.731,-99.160304,-102.824899
image,-30340.576,-98.161742,-103.143235
image,-30331.421,-98.398280,-102.366022
image,-30322.266,-99.917536,-102.474014
image,-30313.110,-98.512983,-102.691134
image,-30303.955,-97.540675,-102.726147
image,-30294.800,-97.983210,-103.070065
image,-30285.645,-98.386609,-102.822167
image,-30276.489,-100.246261,-103.241870
image,-30267.334,-99.784924,-103.756796
image,-30258.179,-98.967160,-103.006168
image,-30249.023,-98.729716,-104.193705
image,-30239.868,-98.417981,-104.239643
image,-30230.713,-98.136737,-102.841998
image,-30221.558,-98.557329,-101.284354
image,-30212.402,-98.511602,-101.598706
image,-30203.247,-98.020477,-102.151163
image,-30194.092,-97.864625,-103.868956
image,-30184.937,-98.925648,-102.460143
image,-30175.781,-98.685214,-102.440198
image,-30166.626,-98.403507,-102.983556
image,-30157.471,-99.024161,-102.366772
image,-30148.315,-98.720917,-103.463342
image,-30139.160,-100.121895,-103.803622
image,-30130.005,-99.959843,-102.935344
image,-30120.850,-99.227366,-101.925421
image,-30111.694,-99.040204,-102.832889
image,-30102.539,-98.106310,-103.295472
image,-30093.384,-98.794366,-103.939757
image,-30084.229,-98.454504,-103.245007
image,-30075.073,-97.655633,-103.003450
image,-30065.918,-98.673685,-103.090305
image,-30056.763,-97.458906,-102.606698
image,-30047.607,-98.145759,-102.223881
image,-30038.452,-98.063233,-102.602989
image,-30029.297,-98.671431,-103.162679
image,-30020.142,-98.598897,-104.629277
image,-30010.986,-98.163494,-103.289400
image,-30001.831,-98.471573,-103.449126
image,-29992.676,-99.587902,-102.465395
image,-29983.521,-98.426658,-102.439353
image,-29974.365,-98.221114,-104.071165
image,-29965.210,-98.757534,-104.552263
image,-29956.055,-98.539495,-103.494105
image,-29946.899,-98.671952,-103.736305
image,-29937.744,-98.994670,-103.368570
image,-29928.589,-99.815297,-103.067771
image,-29919.434,-97.616306,-103.136539
image,-29910.278,-97.585992,-102.883906
image,-29901.123,-98.555728,-102.158128
image,-29891.968,-98.896942,-104.135989
image,-29882.812,-98.617640,-104.112046
image,-29873.657,-98.087842,-101.814620
image,-29864.502,-98.284325,-101.699401
image,-29855.347,-99.124031,-102.240143
image,-29846.191,-97.532370,-104.686137
image,-29837.036,-98.271781,-103.159318
image,-29827.881,-98.725974,-102.607476
image,-29818.726,-98.420751,-102.683269
image,-29809.570,-97.700680,-102.955179
image,-29800.415,-98.742466,-103.011463
image,-29791.260,-100.291033,-102.087531
image,-29782.104,-99.222826,-103.683224
image,-29772.949,-98.617867,-103.720331
image,-29763.794,-98.306200,-103.530291
image,-29754.639,-98.505166,-103.413695
image,-29745.483,-99.963890,-103.218686
image,-29736.328,-99.679593,-103.650642
image,-29727.173,-98.167812,-104.274103
image,-29718.018,-97.829331,-103.626355
image,-29708.862,-98.446800,-102.785639
image,-29699.707,-98.903223,-103.435962
image,-29690.552,-99.269788,-102.879837
image,-29681.396,-100.673394,-104.152617
image,-29672.241,-100.271818,-102.798943
image,-29663.086,-97.789709,-102.938172
image,-29653.931,-98.677422,-102.877130
image,-29644.775,-99.695577,-102.441155
image,-29635.620,-98.838967,-103.089275
image,-29626.465,-98.407658,-102.599695
image,-29617.310,-98.335101,-103.384658
image,-29608.154,-98.985874,-104.225061
image,-29598.999,-99.180161,-102.970190
image,-29589.844,-99.037466,-102.081493
image,-29580.688,-98.726821,-102.439513
image,-29571.533,-98.825012,-102.227233
image,-29562.378,-97.751942,-102.518513
image,-29553.223,-97.630004,-102.517164
image,-29544.067,-97.828208,-102.897308
image,-29534.912,-97.396518,-102.219276
image,-29525.757,-98.292772,-103.371245
image,-29516.602,-99.484659,-101.960334
image,-29507.446,-98.224613,-100.912717
image,-29498.291,-97.316287,-102.552630
image,-29489.136,-97.007245,-103.909485
image,-29479.980,-97.005312,-103.580155
image,-29470.825,-97.429236,-103.897319
image,-29461.670,-97.602586,-104.063038
image,-29452.515,-99.467145,-104.458302
image,-29443.359,-99.216312,-104.821368
image,-29434.204,-99.409954,-103.003954
image,-29425.049,-99.551528,-102.349693
image,-29415.894,-98.766968,-101.228747
image,-29406.738,-97.823655,-102.950662
image,-29397.583,-98.277752,-103.113853
image,-29388.428,-98.704440,-102.755297
image,-29379.272,-97.925103,-105.095434
image,-29370.117,-97.846388,-103.272304
image,-29360.962,-98.796811,-104.323019
image,-29351.807,-99.557530,-104.261523
image,-29342.651,-100.449499,-103.600028
image,-29333.496,-100.521825,-103.024084
image,-29324.341,-99.717581,-102.534879
image,-29315.186,-97.836316,-102.623685
image,-29306.030,-96.963523,-103.925829
image,-29296.875,-96.915501,-103.997679
image,-29287.720,-98.699189,-102.692622
image,-29278.564,-98.693089,-102.899177
image,-29269.409,-98.092261,-103.187444
image,-29260.254,-97.465975,-102.933800
image,-29251.099,-98.961091,-104.149581
image,-29241.943,-99.003509,-103.461026
image,-29232.788,-97.759816,-103.826452
image,-29223.633,-97.382404,-103.708017
image,-29214.478,-97.520166,-103.010215
image,-29205.322,-98.878430,-103.726900
image,-29196.167,-99.655267,-104.583043
image,-29187.012,-98.710119,-104.014986
image,-29177.856,-97.594100,-103.541591
image,-29168.701,-96.735864,-103.514491
image,-29159.546,-98.034605,-103.350953
image,-29150.391,-98.837869,-101.463923
image,-29141.235,-97.979266,-101.797025
image,-29132.080,-98.938569,-102.718679
image,-29122.925,-99.922183,-102.648113
image,-29113.770,-100.839330,-104.122896
image,-29104.614,-99.750421,-102.675404
image,-29095.459,-98.751790,-103.023086
image,-29086.304,-98.663198,-104.782224
image,-29077.148,-99.506211,-103.264289
image,-29067.993,-99.819498,-103.543223
image,-29058.838,-98.810654,-103.311036
image,-29049.683,-98.118950,-103.316063
image,-29040.527,-98.732340,-103.864144
image,-29031.372,-98.887989,-102.351085
image,-29022.217,-98.155530,-102.858475
image,-29013.062,-97.605780,-103.871578
image,-29003.906,-97.997161,-104.819289
image,-28994.751,-98.105862,-104.462815
image,-28985.596,-99.373706,-104.215174
image,-28976.440,-99.700712,-104.129482
image,-28967.285,-97.970365,-103.721325
image,-28958.130,-97.264085,-103.384679
image,-28948.975,-98.973845,-103.610235
image,-28939.819,-100.538495,-102.897646
image,-28930.664,-101.491664,-103.987528
image,-28921.509,-99.651521,-102.989975
image,-28912.354,-97.044317,-103.995183
image,-28903.198,-97.051997,-104.260207
image,-28894.043,-98.420220,-103.271595
image,-28884.888,-99.229317,-102.383269
image,-28875.732,-99.039221,-102.009990
image,-28866.577,-99.087228,-103.304099
image,-28857.422,-99.035534,-104.258900
image,-28848.267,-97.189055,-103.058585
image,-28839.111,-98.359161,-102.632692
image,-28829.956,-98.855410,-103.258467
image,-28820.801,-97.606786,-103.591275
image,-28811.646,-98.219103,-104.459322
image,-28802.490,-99.335528,-103.598249
image,-28793.335,-99.883762,-102.825341
image,-28784.180,-99.124266,-102.490288
image,-28775.024,-97.981203,-102.631089
image,-28765.869,-98.558576,-102.185472
image,-28756.714,-98.790568,-102.649413
image,-28747.559,-98.085007,-103.046421
image,-28738.403,-98.300787,-104.056397
image,-28729.248,-99.162595,-103.543877
image,-28720.093,-98.945149,-102.406793
image,-28710.938,-98.071245,-102.271518
image,-28701.782,-97.306848,-102.016854
image,-28692.627,-98.353265,-102.541013
image,-28683.472,-99.002999,-103.185660
image,-28674.316,-98.567814,-102.232032
image,-28665.161,-99.711457,-101.919881
image,-28656.006,-100.136988,-103.320986
image,-28646.851,-99.198091,-103.819283
image,-28637.695,-98.401849,-103.242232
image,-28628.540,-99.126483,-102.143685
image,-28619.385,-99.475470,-104.300000
image,-28610.229,-98.987476,-104.088307
image,-28601.074,-97.865293,-103.005790
image,-28591.919,-98.573433,-102.518605
image,-28582.764,-99.040300,-101.677429
image,-28573.608,-97.071369,-103.479743
image,-28564.453,-96.828684,-104.292841
image,-28555.298,-97.783323,-103.414486
image,-28546.143,-99.465891,-102.863729
image,-28536.987,-99.432775,-101.774721
image,-28527.832,-97.656076,-101.972454
image,-28518.677,-98.154000,-102.870735
image,-28509.521,-99.284389,-102.866102
image,-28500.366,-99.678191,-102.892731
image,-28491.211,-99.644658,-102.658352
image,-28482.056,-98.988949,-104.341460
image,-28472.900,-98.693038,-104.162961
image,-28463.745,-98.142146,-104.640114
image,-28454.590,-99.118403,-104.530037
image,-28445.435,-98.727813,-102.630082
image,-28436.279,-98.948507,-103.059779
image,-28427.124,-98.166488,-103.629696
image,-28417.969,-99.291090,-103.772165
image,-28408.813,-100.120981,-103.873231
image,-28399.658,-99.653377,-103.225044
image,-28390.503,-97.643479,-101.099597
image,-28381.348,-97.765826,-102.433243
image,-28372.192,-98.414617,-103.792739
image,-28363.037,-97.891837,-102.365928
image,-28353.882,-98.616129,-102.988699
image,-28344.727,-98.754095,-103.181182
image,-28335.571,-98.572276,-103.526540
image,-28326.416,-98.432406,-103.857673
image,-28317.261,-97.517585,-104.168980
image,-28308.105,-98.888576,-105.546118
image,-28298.950,-97.618503,-105.081471
image,-28289.795,-97.331580,-103.745653
image,-28280.640,-97.871529,-102.084004
image,-28271.484,-96.728911,-103.570483
image,-28262.329,-98.038893,-104.170435
image,-28253.174,-98.446098,-103.044390
image,-28244.019,-98.210996,-102.609839
image,-28234.863,-98.101422,-102.644434
image,-28225.708,-98.280745,-102.266392
image,-28216.553,-98.903241,-102.917615
image,-28207.397,-97.762245,-103.146707
image,-28198.242,-96.547047,-103.495555
image,-28189.087,-97.260178,-103.137063
image,-28179.932,-97.338521,-102.395201
image,-28170.776,-98.113894,-103.118141
image,-28161.621,-97.669395,-101.965728
image,-28152.466,-98.200232,-103.229022
image,-28143.311,-98.177943,-104.464446
image,-28134.155,-98.154723,-103.244981
image,-28125.000,-97.861401,-103.915206
image,-28115.845,-97.321279,-102.859054
image,-28106.689,-98.351181,-102.999489
image,-28097.534,-99.735310,-103.842711
image,-28088.379,-98.856588,-103.272312
image,-28079.224,-98.320928,-104.025487
image,-28070.068,-98.106662,-102.884707
image,-28060.913,-98.416572,-102.736873
image,-28051.758,-100.035761,-103.842406
image,-28042.603,-101.487562,-103.352603
image,-28033.447,-100.101416,-103.102523
image,-28024.292,-98.022123,-102.554568
image,-28015.137,-97.476655,-102.625273
image,-28005.981,-98.043398,-104.046691
image,-27996.826,-99.007466,-103.867458
image,-27987.671,-100.039927,-102.251461
image,-27978.516,-99.348052,-103.214693
image,-27969.360,-98.409119,-103.154826
image,-27960.205,-99.342841,-103.322191
image,-27951.050,-99.864483,-103.593505
image,-27941.895,-99.702104,-103.819770
image,-27932.739,-98.568760,-103.129167
image,-27923.584,-98.714905,-102.964948
image,-27914.429,-100.172270,-105.177930
image,-27905.273,-98.147846,-103.364206
image,-27896.118,-96.500950,-104.092973
image,-27886.963,-98.073297,-104.565373
image,-27877.808,-99.161474,-105.310600
image,-27868.652,-98.535094,-104.019825
image,-27859.497,-98.338075,-102.067189
image,-27850.342,-99.576499,-101.304310
image,-27841.187,-98.407160,-103.952098
image,-27832.031,-98.981181,-103.523872
image,-27822.876,-98.719007,-103.005975
image,-27813.721,-99.330234,-104.144501
image,-27804.565,-99.467877,-104.550745
image,-27795.410,-98.896375,-104.631028
image,-27786.255,-98.813278,-101.667507
image,-27777.100,-98.444601,-101.504231
image,-27767.944,-99.742593,-103.333931
image,-27758.789,-98.449216,-104.273870
image,-27749.634,-99.019706,-103.407525
image,-27740.479,-98.739225,-102.648573
image,-27731.323,-97.631285,-103.317498
