physical,role,frequency_hz,tx_on_dbfs_per_hz,same_capture_rf_off_dbfs_per_hz,signed_on_minus_off_linear_per_hz,positive_on_minus_off_dbfs_per_hz,in_mandatory_222p5_223p0_baseline
136,desired,222506738.281250,-100.982225079,-110.507945561,7.08623759152e-11,-101.495842905,0
136,desired,222506835.937500,-100.847022877,-110.296588826,7.29407735472e-11,-101.370296352,0
136,desired,222506933.593750,-100.920445632,-110.108293141,7.11475591338e-11,-101.478399947,0
136,desired,222507031.250000,-100.628392235,-110.110274722,7.67795394031e-11,-101.147544975,0
136,desired,222507128.906250,-101.080809226,-110.281699988,6.85965309059e-11,-101.636978471,0
136,desired,222507226.562500,-101.260633241,-110.479372484,6.58511003787e-11,-101.814369635,0
136,desired,222507324.218750,-100.86502525,-110.01614201,7.19773852659e-11,-101.428039341,0
136,desired,222507421.875000,-100.955551235,-109.793583075,6.9763200801e-11,-101.563736018,0
136,desired,222507519.531250,-100.789583494,-110.158223658,7.37338809196e-11,-101.323329068,0
136,desired,222507617.187500,-101.582102327,-110.073758725,5.96371969204e-11,-102.244827775,0
136,desired,222507714.843750,-101.55207217,-110.122431317,6.02287876462e-11,-102.201958787,0
136,desired,222507812.500000,-101.203648051,-110.233572916,6.63176788746e-11,-101.783706825,0
136,desired,222507910.156250,-101.012898297,-110.31067336,6.98876273135e-11,-101.555997036,0
136,desired,222508007.812500,-101.28530112,-110.14139413,6.47026779847e-11,-101.890777439,0
136,desired,222508105.468750,-101.193005978,-109.873255971,6.56838806251e-11,-101.825411969,0
136,desired,222508203.125000,-101.231933113,-110.002114467,6.53068983559e-11,-101.850409419,0
136,desired,222508300.781250,-101.053897669,-110.405271002,6.93440763257e-11,-101.589906323,0
136,desired,222508398.437500,-100.826380346,-110.155479309,7.3024342076e-11,-101.365323472,0
136,desired,222508496.093750,-101.18123842,-109.958339648,6.60897848246e-11,-101.798656621,0
136,desired,222508593.750000,-100.968895176,-110.024075819,7.00590587274e-11,-101.545357019,0
136,desired,222508691.406250,-101.111514526,-109.920683633,6.72348658708e-11,-101.724054572,0
136,desired,222508789.062500,-101.021606538,-110.117042704,6.93045211622e-11,-101.592384328,0
136,desired,222508886.718750,-101.212605897,-110.122096277,6.59151128222e-11,-101.810150002,0
136,desired,222508984.375000,-101.246543376,-110.297112869,6.57103808328e-11,-101.823660158,0
136,desired,222509082.031250,-101.15237578,-110.387848985,6.75485213543e-11,-101.703841533,0
136,desired,222509179.687500,-101.287126936,-110.412966976,6.52581657184e-11,-101.853651376,0
136,desired,222509277.343750,-101.138252573,-110.436848529,6.79009425041e-11,-101.681241974,0
136,desired,222509375.000000,-101.484135025,-110.139545438,6.13698751193e-11,-102.120447605,0
136,desired,222509472.656250,-101.081265096,-109.83614288,6.75757950766e-11,-101.702088358,0
136,desired,222509570.312500,-100.759294236,-110.14195058,7.42812110299e-11,-101.291210244,0
136,desired,222509667.968750,-100.896015948,-110.032851224,7.14330091746e-11,-101.461010545,0
136,desired,222509765.625000,-101.545462129,-109.862294138,5.97352031637e-11,-102.237696549,0
136,desired,222509863.281250,-102.192566332,-110.025456159,5.0417628486e-11,-102.974175863,0
136,desired,222509960.937500,-101.42960499,-110.267066858,6.25478598501e-11,-102.037875456,0
136,desired,222510058.593750,-101.018724197,-110.394558391,6.99595507038e-11,-101.551529883,0
136,desired,222510156.250000,-101.36817516,-110.160052749,6.33382349985e-11,-101.98334043,0
136,desired,222510253.906250,-101.5152114,-110.228024013,6.1058549518e-11,-102.142535168,0
136,desired,222510351.562500,-101.185285996,-110.175838979,6.6511998486e-11,-101.771000027,0
136,desired,222510449.218750,-100.900652826,-109.897586112,7.10322150158e-11,-101.485446424,0
136,desired,222510546.875000,-101.257941355,-110.029794413,6.4920792614e-11,-101.876161865,0
136,desired,222510644.531250,-101.380021429,-110.359587874,6.35722521333e-11,-101.967324028,0
136,desired,222510742.187500,-101.222462571,-110.470293112,6.64927367869e-11,-101.772257915,0
136,desired,222510839.843750,-101.306390419,-110.060023306,6.41592824331e-11,-101.927405019,0
136,desired,222510937.500000,-100.471303858,-109.929481304,7.95522397445e-11,-100.993475886,0
136,desired,222511035.156250,-100.552829406,-109.970759722,7.79799507224e-11,-101.080170436,0
136,desired,222511132.812500,-100.746936489,-110.099350375,7.44250529889e-11,-101.282808475,0
136,desired,222511230.468750,-100.905553963,-109.957577508,7.10810094087e-11,-101.482464135,0
136,desired,222511328.125000,-101.069775495,-110.081536042,6.83528133881e-11,-101.652436053,0
136,desired,222511425.781250,-101.28505084,-110.254916055,6.49567071108e-11,-101.873759992,0
136,desired,222511523.437500,-101.050284684,-110.232382556,6.90394333308e-11,-101.609027819,0
136,desired,222511621.093750,-101.139957905,-110.080189562,6.70967386126e-11,-101.732985892,0
136,desired,222511718.750000,-101.531371222,-109.851371432,5.99368836286e-11,-102.223058416,0
136,desired,222511816.406250,-100.921099487,-109.732692342,7.02542736969e-11,-101.533272517,0
136,desired,222511914.062500,-100.899827107,-110.155182212,7.16372992803e-11,-101.448607954,0
136,desired,222512011.718750,-101.262115808,-110.132688138,6.50814150062e-11,-101.865430132,0
136,desired,222512109.375000,-101.462875468,-109.926909275,6.12326195894e-11,-102.130171606,0
136,desired,222512207.031250,-101.274452593,-109.814789087,6.41326974731e-11,-101.929204929,0
136,desired,222512304.687500,-101.05387325,-110.052101425,6.85728147574e-11,-101.638480234,0
136,desired,222512402.343750,-101.172006073,-110.406118927,6.72410359545e-11,-101.723656042,0
136,desired,222512500.000000,-101.567574607,-110.338676014,6.04517654047e-11,-102.185910117,0
136,desired,222512597.656250,-101.695519036,-110.387738566,5.85321968599e-11,-102.326051754,0
136,desired,222512695.312500,-101.62753271,-110.085906202,5.89417512594e-11,-102.295769647,0
136,desired,222512792.968750,-100.904927959,-110.058449498,7.13245550101e-11,-101.467609292,0
136,desired,222512890.625000,-101.086124907,-110.259231227,6.8452544779e-11,-101.64610402,0
136,desired,222512988.281250,-101.471485419,-110.283349869,6.18925343314e-11,-102.083617338,0
136,desired,222513085.937500,-101.087602736,-110.055900624,6.79745049357e-11,-101.676539467,0
136,desired,222513183.593750,-101.469858985,-109.838556403,6.09088841942e-11,-102.153193564,0
136,desired,222513281.250000,-101.411741287,-109.813848159,6.1810057663e-11,-102.089408513,0
136,desired,222513378.906250,-101.154273576,-109.804365561,6.61999106616e-11,-101.791425967,0
136,desired,222513476.562500,-101.335379643,-109.969618262,6.34593698074e-11,-101.97504245,0
136,desired,222513574.218750,-101.047186175,-109.889019421,6.83156206167e-11,-101.654799819,0
136,desired,222513671.875000,-100.510951631,-109.755152818,7.83206527805e-11,-101.061237015,0
136,desired,222513769.531250,-101.241640238,-110.069462737,6.52925791159e-11,-101.85136176,0
136,desired,222513867.187500,-102.119861612,-110.090140902,5.15835742283e-11,-102.874885689,0
136,desired,222513964.843750,-101.259126343,-109.897962508,6.45942704428e-11,-101.898060025,0
136,desired,222514062.500000,-101.391282756,-109.991243711,6.25689698141e-11,-102.036409955,0
136,desired,222514160.156250,-100.987960052,-110.004546322,6.9663803465e-11,-101.569928179,0
136,desired,222514257.812500,-101.155221497,-109.974785909,6.65857184992e-11,-101.766189096,0
136,desired,222514355.468750,-101.126424971,-109.998901207,6.71513019415e-11,-101.729455627,0
136,desired,222514453.125000,-100.891156349,-110.035047681,7.15291145613e-11,-101.455171509,0
136,desired,222514550.781250,-101.066107359,-109.958466869,6.81367779256e-11,-101.666184073,0
136,desired,222514648.437500,-101.412714839,-109.970109037,6.21627491872e-11,-102.064697868,0
136,desired,222514746.093750,-101.600997786,-110.028136065,5.92317804743e-11,-102.274452125,0
136,desired,222514843.750000,-101.644117155,-110.164201412,5.8854897921e-11,-102.302173892,0
136,desired,222514941.406250,-101.562096498,-109.890410858,5.95339933066e-11,-102.252349857,0
136,desired,222515039.062500,-101.152239459,-109.813732363,6.62583621678e-11,-101.787593036,0
136,desired,222515136.718750,-100.676971351,-109.853758907,7.52238558851e-11,-101.236444089,0
136,desired,222515234.375000,-101.160107152,-110.146274599,6.68889726013e-11,-101.746454747,0
136,desired,222515332.031250,-101.531350732,-110.256232231,6.08582976283e-11,-102.156802002,0
136,desired,222515429.687500,-101.557716299,-110.122326416,6.01377031739e-11,-102.208531628,0
136,desired,222515527.343750,-102.111049991,-110.142095557,5.18247084211e-11,-102.854631327,0
136,desired,222515625.000000,-101.582983338,-110.146225663,5.97857961012e-11,-102.234019834,0
136,desired,222515722.656250,-101.517484255,-110.0550891,6.06361858195e-11,-102.172681248,0
136,desired,222515820.312500,-101.10835634,-109.996000182,6.74662819625e-11,-101.70913223,0
136,desired,222515917.968750,-101.126309241,-109.789136938,6.66583781243e-11,-101.761452574,0
136,desired,222516015.625000,-101.801451565,-109.823215458,5.56318058174e-11,-102.546768426,0
136,desired,222516113.281250,-100.986415493,-110.087830365,6.9881879859e-11,-101.556354208,0
136,desired,222516210.937500,-101.277581398,-110.311577336,6.52069857048e-11,-101.857058753,0
136,desired,222516308.593750,-101.032024165,-110.247685011,6.94036106551e-11,-101.586179352,0
136,desired,222516406.250000,-101.280969497,-110.247371267,6.50102494514e-11,-101.870181675,0
136,desired,222516503.906250,-101.157575826,-110.111750816,6.68564406063e-11,-101.748567487,0
136,desired,222516601.562500,-100.466203716,-110.011763924,7.98484111731e-11,-100.97733721,0
136,desired,222516699.218750,-100.681761785,-109.755145954,7.48919975851e-11,-101.255645854,0
136,desired,222516796.875000,-101.620038778,-109.738996884,5.82452066227e-11,-102.347398098,0
136,desired,222516894.531250,-102.077875617,-109.907226158,5.17584976679e-11,-102.860183379,0
136,desired,222516992.187500,-101.746356692,-109.952409367,5.67802987512e-11,-102.458023268,0
136,desired,222517089.843750,-101.184272075,-110.170101185,6.65170748057e-11,-101.770668578,0
136,desired,222517187.500000,-101.281536346,-110.21814597,6.49367496612e-11,-101.875094533,0
136,desired,222517285.156250,-101.38389241,-109.895858763,6.24700894093e-11,-102.043278725,0
136,desired,222517382.812500,-101.236451364,-109.662939263,6.44167069308e-11,-101.910014807,0
136,desired,222517480.468750,-101.477986387,-109.835330302,6.07678884721e-11,-102.16325854,0
136,desired,222517578.125000,-100.932580386,-110.051810141,7.07941434186e-11,-101.500026687,0
136,desired,222517675.781250,-101.082432771,-110.223963434,6.84419633039e-11,-101.646775409,0
136,desired,222517773.437500,-101.58848492,-110.143067966,5.96908348621e-11,-102.240923468,0
136,desired,222517871.093750,-100.822449406,-109.993651605,7.27329054774e-11,-101.382690632,0
136,desired,222517968.750000,-100.3419445,-110.043529542,8.25281542846e-11,-100.833978676,0
136,desired,222518066.406250,-100.617623915,-110.060321246,7.68815678918e-11,-101.141777684,0
136,desired,222518164.062500,-101.344045746,-110.294640475,6.4038926574e-11,-101.935559564,0
136,desired,222518261.718750,-101.324321148,-110.207996409,6.4184681128e-11,-101.92568612,0
136,desired,222518359.375000,-101.562593439,-110.161584803,6.01467833857e-11,-102.207875935,0
136,desired,222518457.031250,-101.47133694,-110.064944757,6.14117900561e-11,-102.117482434,0
136,desired,222518554.687500,-101.567358653,-110.138519547,6.00189527514e-11,-102.217115867,0
136,desired,222518652.343750,-101.031143978,-110.053207735,6.8987002974e-11,-101.612327218,0
136,desired,222518750.000000,-101.150992906,-110.156413083,6.70723531666e-11,-101.734564566,0
136,desired,222518847.656250,-101.501443142,-110.039835892,6.08623637467e-11,-102.156511847,0
136,desired,222518945.312500,-101.544643854,-109.954511091,5.9965271684e-11,-102.221001943,0
136,desired,222519042.968750,-101.641969683,-110.173981453,5.89104292036e-11,-102.298078131,0
136,desired,222519140.625000,-100.983800647,-109.823969517,6.93160125604e-11,-101.591664283,0
136,desired,222519238.281250,-100.942543663,-109.721211808,6.98277013898e-11,-101.55972254,0
136,desired,222519335.937500,-100.753556037,-109.776461753,7.35424555823e-11,-101.334618731,0
136,desired,222519433.593750,-101.407776107,-109.835990548,6.19291335782e-11,-102.08104996,0
136,desired,222519531.250000,-101.767267677,-109.879013674,5.62866858466e-11,-102.495943218,0
136,desired,222519628.906250,-101.3162348,-110.054916691,6.39800790178e-11,-101.939552279,0
136,desired,222519726.562500,-101.263277332,-110.212930774,6.52389779609e-11,-101.854928513,0
136,desired,222519824.218750,-101.092613756,-110.116961862,6.80225643366e-11,-101.673469999,0
136,desired,222519921.875000,-101.66325457,-109.797580682,5.77056342873e-11,-102.387817809,0
136,desired,222520019.531250,-101.919068302,-110.191618537,5.47141867867e-11,-102.619000513,0
136,desired,222520117.187500,-101.376773863,-109.902738384,6.26055836098e-11,-102.033869316,0
136,desired,222520214.843750,-101.325799288,-109.893923341,6.34446959252e-11,-101.976046797,0
136,desired,222520312.500000,-101.4654078,-109.891287099,6.11072394345e-11,-102.139073354,0
136,desired,222520410.156250,-101.086706404,-110.095460229,6.80800892905e-11,-101.669798833,0
136,desired,222520507.812500,-101.573550847,-110.333861966,6.0345657561e-11,-102.19353976,0
136,desired,222520605.468750,-101.78112339,-110.056920484,5.64873493228e-11,-102.480488041,0
136,desired,222520703.125000,-101.587977722,-110.235792699,5.99033343816e-11,-102.225490029,0
136,desired,222520800.781250,-101.281591494,-110.144573501,6.4773324203e-11,-101.886038141,0
136,desired,222520898.437500,-101.126999722,-109.902960521,6.69176657077e-11,-101.74459217,0
136,desired,222520996.093750,-100.627119126,-109.823213097,7.61387225629e-11,-101.183944139,0
136,desired,222521093.750000,-100.981790752,-109.895928916,6.95240445394e-11,-101.578649709,0
136,desired,222521191.406250,-101.350173768,-110.001828639,6.32837309431e-11,-101.987079246,0
136,desired,222521289.062500,-101.442301438,-109.991633009,6.17221171554e-11,-102.095591854,0
136,desired,222521386.718750,-100.905274573,-109.773085464,7.06480113439e-11,-101.509000585,0
136,desired,222521484.375000,-101.111996007,-110.039851836,6.75019364001e-11,-101.706837686,0
136,desired,222521582.031250,-101.407926839,-109.895766571,6.20685812799e-11,-102.071281813,0
136,desired,222521679.687500,-101.041665785,-109.878185561,6.83899379143e-11,-101.650077905,0
136,desired,222521777.343750,-101.206751237,-110.04323427,6.58389826886e-11,-101.815168882,0
136,desired,222521875.000000,-101.695984315,-110.028900937,5.77371660983e-11,-102.385445363,0
136,desired,222521972.656250,-100.950740817,-109.815098376,6.99039619289e-11,-101.554982092,0
136,desired,222522070.312500,-100.885680656,-109.812807983,7.11110467949e-11,-101.480629283,0
136,desired,222522167.968750,-100.750250969,-110.228442698,7.46470659639e-11,-101.269872577,0
136,desired,222522265.625000,-101.183761415,-110.226442168,6.66499686251e-11,-101.762000507,0
136,desired,222522363.281250,-101.237230121,-110.047767861,6.53196292113e-11,-101.849562892,0
136,desired,222522460.937500,-101.176865967,-109.98063517,6.62182266277e-11,-101.790224542,0
136,desired,222522558.593750,-101.293154736,-110.057693479,6.43799257804e-11,-101.912495283,0
136,desired,222522656.250000,-100.917509759,-110.055294315,7.1082509491e-11,-101.482372483,0
136,desired,222522753.906250,-101.018143481,-110.013665791,6.91330870857e-11,-101.603140496,0
136,desired,222522851.562500,-101.726024167,-110.066860033,5.73571526173e-11,-102.414124165,0
136,desired,222522949.218750,-101.497849047,-109.920724324,6.06454347329e-11,-102.172018864,0
136,desired,222523046.875000,-101.247420391,-110.089241154,6.52373646817e-11,-101.85503591,0
136,desired,222523144.531250,-101.424650539,-110.271917523,6.26404862682e-11,-102.031448796,0
136,desired,222523242.187500,-101.688989661,-110.250729797,5.83408947081e-11,-102.340269149,0
136,desired,222523339.843750,-101.609721554,-110.311279744,5.97200705215e-11,-102.238796881,0
136,desired,222523437.500000,-101.909572284,-109.952275061,5.43127742349e-11,-102.650980134,0
136,desired,222523535.156250,-102.038075307,-110.165346005,5.29185484684e-11,-102.763920768,0
136,desired,222523632.812500,-101.706954991,-110.136490876,5.78095076971e-11,-102.38000729,0
136,desired,222523730.468750,-101.681657613,-110.221640916,5.83919874938e-11,-102.336467424,0
136,desired,222523828.125000,-101.395119637,-110.208922507,6.29947240561e-11,-102.006958221,0
136,desired,222523925.781250,-101.531938865,-110.264309045,6.08662957874e-11,-102.156231278,0
136,desired,222524023.437500,-101.086543745,-110.1757163,6.82621242896e-11,-101.658202008,0
136,desired,222524121.093750,-101.51795805,-110.304754421,6.11801158557e-11,-102.133897049,0
136,desired,222524218.750000,-101.204120172,-110.279537171,6.64092057359e-11,-101.77771714,0
136,desired,222524316.406250,-101.12067849,-110.333994304,6.79962101223e-11,-101.675152927,0
136,desired,222524414.062500,-101.206735435,-110.186854061,6.61613246187e-11,-101.793958083,0
136,desired,222524511.718750,-101.328038084,-110.022110085,6.37047562348e-11,-101.958281418,0
136,desired,222524609.375000,-100.817471214,-110.015035958,7.2877001083e-11,-101.374095071,0
136,desired,222524707.031250,-101.21185706,-109.972110414,6.55865091651e-11,-101.831854838,0
136,desired,222524804.687500,-101.25673277,-109.666018123,6.40738923783e-11,-101.933188926,0
136,desired,222524902.343750,-100.677799311,-109.857492355,7.52164318186e-11,-101.236872729,0
136,desired,222525000.000000,-100.715141137,-109.723735931,7.4160791811e-11,-101.298256419,0
136,desired,222525097.656250,-101.244982501,-109.887550884,6.48138030627e-11,-101.883324948,0
136,desired,222525195.312500,-101.747671381,-110.363602946,5.7673374161e-11,-102.390246396,0
136,desired,222525292.968750,-101.326630258,-110.426862198,6.46139827437e-11,-101.896734886,0
136,desired,222525390.625000,-101.454960051,-110.3337969,6.22723986111e-11,-102.057044058,0
136,desired,222525488.281250,-101.69081993,-110.021561012,5.78008814132e-11,-102.380655389,0
136,desired,222525585.937500,-101.509454663,-109.984875835,6.06057397236e-11,-102.174862436,0
136,desired,222525683.593750,-100.899434167,-109.934139663,7.11408377719e-11,-101.478810248,0
136,desired,222525781.250000,-100.743250663,-110.051747836,7.43888231202e-11,-101.284923121,0
136,desired,222525878.906250,-100.972776106,-110.089675643,7.01366832392e-11,-101.540547757,0
136,desired,222525976.562500,-101.372533963,-109.935121694,6.27526928025e-11,-102.023676333,0
136,desired,222526074.218750,-101.708980486,-110.026434135,5.75293212724e-11,-102.401107497,0
136,desired,222526171.875000,-101.272548345,-110.13257779,6.49017478674e-11,-101.877436071,0
136,desired,222526269.531250,-101.355016095,-109.853039099,6.28536805575e-11,-102.01669286,0
136,desired,222526367.187500,-101.49954101,-110.086734867,6.09997941778e-11,-102.146716304,0
136,desired,222526464.843750,-101.343845297,-110.106059148,6.36276332482e-11,-101.963542309,0
136,desired,222526562.500000,-101.662139788,-110.068119441,5.83558856725e-11,-102.339153352,0
136,desired,222526660.156250,-100.952398166,-109.87790794,7.00231376184e-11,-101.547584331,0
136,desired,222526757.812500,-101.325348498,-110.043987975,6.38003781401e-11,-101.951767472,0
136,desired,222526855.468750,-101.597012913,-109.922165578,5.90498617271e-11,-102.28781115,0
136,desired,222526953.125000,-101.046875473,-110.138079837,6.88930168832e-11,-101.618247967,0
136,desired,222527050.781250,-101.20351206,-109.826758583,6.53894713762e-11,-101.844921736,0
136,desired,222527148.437500,-101.880744425,-109.380655073,5.33195331659e-11,-102.731136617,0
136,desired,222527246.093750,-101.585811163,-109.449837024,5.80589607537e-11,-102.361307422,0
136,desired,222527343.750000,-101.701652838,-109.999528189,5.7581485623e-11,-102.397171344,0
136,desired,222527441.406250,-101.576368101,-110.390578206,6.04206637849e-11,-102.188145079,0
136,desired,222527539.062500,-101.240521617,-110.230392867,6.56699357259e-11,-101.826334088,0
136,desired,222527636.718750,-101.499991911,-109.79189611,6.03038672714e-11,-102.196548358,0
136,desired,222527734.375000,-101.600219243,-109.967624712,5.9104779236e-11,-102.283774005,0
136,desired,222527832.031250,-101.685681579,-110.156375012,5.81852272535e-11,-102.351872651,0
136,desired,222527929.687500,-101.282023332,-110.065604401,6.45884336814e-11,-101.898452473,0
136,desired,222528027.343750,-101.839349892,-110.246424182,5.60250325756e-11,-102.516178823,0
136,desired,222528125.000000,-101.710236184,-110.269375287,5.80505496015e-11,-102.361936642,0
136,desired,222528222.656250,-101.002539449,-110.151914931,6.97301401852e-11,-101.565794617,0
136,desired,222528320.312500,-101.597924621,-109.987706914,5.91878197911e-11,-102.277676572,0
136,desired,222528417.968750,-101.831203783,-109.981901488,5.55545817176e-11,-102.55280118,0
136,desired,222528515.625000,-101.141009971,-110.070846399,6.70569661342e-11,-101.735560993,0
136,desired,222528613.281250,-101.136891649,-110.237474425,6.75002363471e-11,-101.706947065,0
136,desired,222528710.937500,-100.98831422,-110.034763962,6.97265726415e-11,-101.566016817,0
136,desired,222528808.593750,-101.354519592,-110.204873744,6.36670150537e-11,-101.96085511,0
136,desired,222528906.250000,-101.45946289,-110.083280579,6.16484033413e-11,-102.100781669,0
136,desired,222529003.906250,-101.167897395,-110.112286918,6.6675804265e-11,-101.76031737,0
136,desired,222529101.562500,-101.201857291,-110.166293222,6.62009895188e-11,-101.79135519,0
136,desired,222529199.218750,-101.551062376,-110.1714366,6.03541396825e-11,-102.192929363,0
136,desired,222529296.875000,-101.905104265,-109.967659492,5.44148389833e-11,-102.642826516,0
136,desired,222529394.531250,-101.70514252,-110.21436866,5.80099072414e-11,-102.36497829,0
136,desired,222529492.187500,-102.080704186,-110.375129158,5.27615778417e-11,-102.776822253,0
136,desired,222529589.843750,-101.479739753,-110.150609128,6.14664594357e-11,-102.113618022,0
136,desired,222529687.500000,-101.728021771,-109.855625152,5.68354533413e-11,-102.453806716,0
136,desired,222529785.156250,-102.209464601,-110.030171166,5.01940164031e-11,-102.993480517,0
136,desired,222529882.812500,-101.677685168,-110.033884143,5.80342926828e-11,-102.363153043,0
136,desired,222529980.468750,-101.62769614,-109.980318484,5.86978803082e-11,-102.313775817,0
136,desired,222530078.125000,-101.661154229,-109.900719789,5.79845031467e-11,-102.366880598,0
136,desired,222530175.781250,-101.665439399,-109.958125621,5.80515765303e-11,-102.361859815,0
136,desired,222530273.437500,-101.008661551,-110.265752386,6.98681322901e-11,-101.557208661,0
136,desired,222530371.093750,-101.035377331,-110.343787281,6.95494760331e-11,-101.577061375,0
136,desired,222530468.750000,-101.284869024,-110.310966719,6.50807433433e-11,-101.865474953,0
136,desired,222530566.406250,-101.424880055,-110.172931222,6.2420129754e-11,-102.046753329,0
136,desired,222530664.062500,-101.641744993,-109.876845797,5.82336533056e-11,-102.348259634,0
136,desired,222530761.718750,-101.080909679,-109.89188112,6.77146006708e-11,-101.693176783,0
136,desired,222530859.375000,-101.429291212,-110.042015528,6.20529183463e-11,-102.072377888,0
136,desired,222530957.031250,-101.283237713,-110.038996395,6.4507088075e-11,-101.903925622,0
136,desired,222531054.687500,-101.691673893,-109.962403861,5.76510934819e-11,-102.391924509,0
136,desired,222531152.343750,-102.081703716,-110.161107075,5.22839782871e-11,-102.816313744,0
136,desired,222531250.000000,-101.478956993,-110.029955201,6.12071710842e-11,-102.131976926,0
136,desired,222531347.656250,-101.691088791,-110.170280033,5.81316614275e-11,-102.355872645,0
136,desired,222531445.312500,-101.714391077,-110.146308101,5.77159122671e-11,-102.387044354,0
136,desired,222531542.968750,-101.492768768,-110.01384528,6.09443825003e-11,-102.150663189,0
136,desired,222531640.625000,-101.257952005,-110.188106274,6.52761242321e-11,-101.852456397,0
136,desired,222531738.281250,-101.599138488,-110.104568299,5.94347241848e-11,-102.259597484,0
136,desired,222531835.937500,-101.838943448,-109.924911393,5.53051440968e-11,-102.572344718,0
136,desired,222531933.593750,-101.851361576,-110.040366568,5.53850987115e-11,-102.566070659,0
136,desired,222532031.250000,-102.171737583,-110.438637021,5.16100315228e-11,-102.872658757,0
136,desired,222532128.906250,-101.585182288,-110.155725818,5.97717657491e-11,-102.235039143,0
136,desired,222532226.562500,-101.272946262,-109.872843755,6.42971373298e-11,-101.918083625,0
136,desired,222532324.218750,-101.444645458,-109.748863517,6.11073813429e-11,-102.139063269,0
136,desired,222532421.875000,-101.449875285,-109.772578136,6.10787860012e-11,-102.141096035,0
136,desired,222532519.531250,-101.196859809,-109.806144887,6.54561467189e-11,-101.840495644,0
136,desired,222532617.187500,-101.754514041,-109.884941605,5.64964880441e-11,-102.479785481,0
136,desired,222532714.843750,-101.912760727,-109.891561908,5.41231597118e-11,-102.666168572,0
136,desired,222532812.500000,-101.45118561,-109.800986123,6.11258850898e-11,-102.137748393,0
136,desired,222532910.156250,-101.461736962,-110.335441331,6.21643688883e-11,-102.064584711,0
136,desired,222533007.812500,-101.444187848,-110.036239513,6.17933438548e-11,-102.09058303,0
136,desired,222533105.468750,-101.322778863,-109.730206062,6.31022975169e-11,-101.999548281,0
136,desired,222533203.125000,-101.545999637,-109.909373178,5.9837824501e-11,-102.230242043,0
136,desired,222533300.781250,-101.838785597,-109.955815728,5.53796679933e-11,-102.566496522,0
136,desired,222533398.437500,-101.935475588,-109.95287534,5.39310654682e-11,-102.681609997,0
136,desired,222533496.093750,-101.70350791,-109.811686585,5.71105647972e-11,-102.432835448,0
136,desired,222533593.750000,-101.372687614,-109.636461544,6.2027511198e-11,-102.074156442,0
136,desired,222533691.406250,-101.393878892,-109.905289753,6.23252990117e-11,-102.053356292,0
136,desired,222533789.062500,-101.769950002,-109.913147495,5.6326083126e-11,-102.492904482,0
136,desired,222533886.718750,-101.981944541,-110.312764296,5.40534420273e-11,-102.671766457,0
136,desired,222533984.375000,-102.295003769,-110.177585122,4.93528040399e-11,-103.066881673,0
136,desired,222534082.031250,-101.857226149,-109.938277597,5.50613365897e-11,-102.591532505,0
136,desired,222534179.687500,-101.397362195,-109.925788243,6.23152627391e-11,-102.054055695,0
136,desired,222534277.343750,-101.40725487,-109.974816323,6.2264524321e-11,-102.057593254,0
136,desired,222534375.000000,-101.706611541,-110.05216592,5.76248493813e-11,-102.393901968,0
136,desired,222534472.656250,-101.492537715,-110.007194793,6.09328790325e-11,-102.151483013,0
136,desired,222534570.312500,-101.430929759,-110.080212641,6.21124983727e-11,-102.068210016,0
136,desired,222534667.968750,-101.623457895,-109.829046766,5.84089358526e-11,-102.335207061,0
136,desired,222534765.625000,-101.914224647,-110.049091847,5.44666964219e-11,-102.638689653,0
136,desired,222534863.281250,-101.339068603,-110.187010934,6.38886101018e-11,-101.945765599,0
136,desired,222534960.937500,-102.132648644,-110.37421506,5.20232875918e-11,-102.838022062,0
136,desired,222535058.593750,-101.631477041,-110.193639063,5.91195571903e-11,-102.282688275,0
136,desired,222535156.250000,-101.202733313,-109.517368927,6.46346292433e-11,-101.89534738,0
136,desired,222535253.906250,-101.562741976,-109.66652459,5.89810656239e-11,-102.292873852,0
136,desired,222535351.562500,-101.470725104,-109.999188697,6.12715338448e-11,-102.127412476,0
136,desired,222535449.218750,-100.948788579,-110.023978508,7.04300893242e-11,-101.522417608,0
136,desired,222535546.875000,-101.999605022,-109.861809321,5.27781607341e-11,-102.775457486,0
136,desired,222535644.531250,-102.06661004,-109.944262835,5.20062186851e-11,-102.839447222,0
136,desired,222535742.187500,-101.107378256,-110.151896202,6.78366547493e-11,-101.685355767,0
136,desired,222535839.843750,-101.966414918,-110.163898676,5.39559193401e-11,-102.679609032,0
136,desired,222535937.500000,-102.195637915,-109.982510805,5.02761589731e-11,-102.986379092,0
136,desired,222536035.156250,-101.320558174,-109.989241436,6.37561365388e-11,-101.95478008,0
136,desired,222536132.812500,-101.768938468,-109.852406352,5.61978909643e-11,-102.502799826,0
136,desired,222536230.468750,-102.299233202,-110.316620919,4.95978685649e-11,-103.045369866,0
136,desired,222536328.125000,-101.869182796,-110.436059411,5.59805057935e-11,-102.519631819,0
136,desired,222536425.781250,-102.191431373,-110.032066881,5.04485257229e-11,-102.971515208,0
136,desired,222536523.437500,-101.893572696,-109.940766079,5.45237211746e-11,-102.634145118,0
136,desired,222536621.093750,-101.583697347,-109.959924072,5.93505810374e-11,-102.26575025,0
136,desired,222536718.750000,-101.621736194,-109.89750127,5.85988854725e-11,-102.32110644,0
