capture_role,frequency_hz,tx_on_dbfs_per_hz,same_capture_rf_off_dbfs_per_hz,positive_tx_on_minus_off_dbfs_per_hz
physical37_mandatory_baseline_222p5_223p0,222902758.789062500,-84.8783504996,-104.291110979,-84.9283546522
physical37_mandatory_baseline_222p5_223p0,222902832.031250000,-85.650557953,-104.242883543,-85.7110324084
physical37_mandatory_baseline_222p5_223p0,222902905.273437500,-86.3522134688,-103.899610955,-86.4292847231
physical37_mandatory_baseline_222p5_223p0,222902978.515625000,-85.5142409064,-103.842006545,-85.578542071
physical37_mandatory_baseline_222p5_223p0,222903051.757812500,-85.1768932872,-104.23543882,-85.2311734246
physical37_mandatory_baseline_222p5_223p0,222903125.000000000,-85.3296000423,-104.299606644,-85.3850052987
physical37_mandatory_baseline_222p5_223p0,222903198.242187500,-85.4479012602,-104.275945608,-85.505159719
physical37_mandatory_baseline_222p5_223p0,222903271.484375000,-85.5309522615,-103.891952039,-85.5947596243
physical37_mandatory_baseline_222p5_223p0,222903344.726562500,-85.1057276208,-103.802852311,-85.1647503978
physical37_mandatory_baseline_222p5_223p0,222903417.968750000,-85.2459662855,-104.072124771,-85.3032497781
physical37_mandatory_baseline_222p5_223p0,222903491.210937500,-85.424014474,-103.967369749,-85.4851795399
physical37_mandatory_baseline_222p5_223p0,222903564.453125000,-85.878844426,-104.337603369,-85.9412212886
physical37_mandatory_baseline_222p5_223p0,222903637.695312500,-86.0040606985,-104.330210631,-86.0683859675
physical37_mandatory_baseline_222p5_223p0,222903710.937500000,-85.640032599,-104.368800301,-85.6986239911
physical37_mandatory_baseline_222p5_223p0,222903784.179687500,-85.3467421376,-104.203821186,-85.4036165634
physical37_mandatory_baseline_222p5_223p0,222903857.421875000,-85.5501481481,-104.224997925,-85.6094765124
physical37_mandatory_baseline_222p5_223p0,222903930.664062500,-85.3737275366,-104.251014734,-85.4303362065
physical37_mandatory_baseline_222p5_223p0,222904003.906250000,-85.3361925142,-104.11190059,-85.3941498143
physical37_mandatory_baseline_222p5_223p0,222904077.148437500,-85.4928587888,-104.029077156,-85.5541251649
physical37_mandatory_baseline_222p5_223p0,222904150.390625000,-85.6267738142,-104.408059696,-85.6846562274
physical37_mandatory_baseline_222p5_223p0,222904223.632812500,-85.3220745947,-103.951998784,-85.3820241439
physical37_mandatory_baseline_222p5_223p0,222904296.875000000,-85.8441272493,-104.392251467,-85.9052247129
physical37_mandatory_baseline_222p5_223p0,222904370.117187500,-85.810578014,-104.387373652,-85.8712706282
physical37_mandatory_baseline_222p5_223p0,222904443.359375000,-85.7992894275,-104.146656715,-85.8632988817
physical37_mandatory_baseline_222p5_223p0,222904516.601562500,-85.4293608707,-104.154040426,-85.4880078169
physical37_mandatory_baseline_222p5_223p0,222904589.843750000,-85.1093985646,-104.368189768,-85.1612181092
physical37_mandatory_baseline_222p5_223p0,222904663.085937500,-85.7269683919,-104.552708599,-85.7842574384
physical37_mandatory_baseline_222p5_223p0,222904736.328125000,-85.8609467804,-104.563626645,-85.9198935937
physical37_mandatory_baseline_222p5_223p0,222904809.570312500,-85.3756114406,-103.992898088,-85.4357369061
physical37_mandatory_baseline_222p5_223p0,222904882.812500000,-85.8180566815,-103.939428261,-85.8855118993
physical37_mandatory_baseline_222p5_223p0,222904956.054687500,-85.3565235501,-104.076753743,-85.4152310192
physical37_mandatory_baseline_222p5_223p0,222905029.296875000,-84.9215170375,-104.246350371,-84.9725499228
physical37_mandatory_baseline_222p5_223p0,222905102.539062500,-85.1764325992,-104.05309349,-85.2330494869
physical37_mandatory_baseline_222p5_223p0,222905175.781250000,-85.5970739097,-104.119871585,-85.6585312537
physical37_mandatory_baseline_222p5_223p0,222905249.023437500,-85.8496824066,-104.105034147,-85.9150728917
physical37_mandatory_baseline_222p5_223p0,222905322.265625000,-85.492392172,-104.169672917,-85.5516871088
physical37_mandatory_baseline_222p5_223p0,222905395.507812500,-85.5037758446,-104.291688666,-85.561569412
physical37_mandatory_baseline_222p5_223p0,222905468.750000000,-85.4717301449,-103.982577009,-85.5333580459
physical37_mandatory_baseline_222p5_223p0,222905541.992187500,-85.407046977,-103.670946971,-85.4723079091
physical37_mandatory_baseline_222p5_223p0,222905615.234375000,-85.2130328092,-104.275336708,-85.2672656987
physical37_mandatory_baseline_222p5_223p0,222905688.476562500,-85.4865173848,-104.365476693,-85.543104121
physical37_mandatory_baseline_222p5_223p0,222905761.718750000,-86.0145336619,-104.194549127,-86.0810771699
physical37_mandatory_baseline_222p5_223p0,222905834.960937500,-85.6903110548,-104.142076264,-85.7527891746
physical37_mandatory_baseline_222p5_223p0,222905908.203125000,-85.277725301,-104.068522923,-85.3354802355
physical37_mandatory_baseline_222p5_223p0,222905981.445312500,-85.3686972061,-104.32858074,-85.4242325887
physical37_mandatory_baseline_222p5_223p0,222906054.687500000,-85.5706214299,-104.122081543,-85.6316716502
physical37_mandatory_baseline_222p5_223p0,222906127.929687500,-85.5206983369,-104.513130906,-85.5758164121
physical37_mandatory_baseline_222p5_223p0,222906201.171875000,-85.4803423585,-104.172469934,-85.5394335523
physical37_mandatory_baseline_222p5_223p0,222906274.414062500,-84.9681578211,-104.009200962,-85.022658534
physical37_mandatory_baseline_222p5_223p0,222906347.656250000,-84.6530220201,-104.362502038,-84.6997060588
physical37_mandatory_baseline_222p5_223p0,222906420.898437500,-85.0150549015,-104.21721495,-85.0675587155
physical37_mandatory_baseline_222p5_223p0,222906494.140625000,-85.6532390044,-104.172390967,-85.714748328
physical37_mandatory_baseline_222p5_223p0,222906567.382812500,-85.9470524906,-104.092592737,-86.014130454
physical37_mandatory_baseline_222p5_223p0,222906640.625000000,-85.6541161632,-104.194975801,-85.7153166361
physical37_mandatory_baseline_222p5_223p0,222906713.867187500,-85.2364541483,-104.354830523,-85.2899870233
physical37_mandatory_baseline_222p5_223p0,222906787.109375000,-84.8036872418,-104.524212191,-84.850252067
physical37_mandatory_baseline_222p5_223p0,222906860.351562500,-85.102132713,-104.020182055,-85.1582091202
physical37_mandatory_baseline_222p5_223p0,222906933.593750000,-85.4726756116,-103.663790987,-85.539047957
physical37_mandatory_baseline_222p5_223p0,222907006.835937500,-85.3969567213,-104.057152787,-85.4564869866
physical37_mandatory_baseline_222p5_223p0,222907080.078125000,-85.117455043,-104.192760737,-85.1715248009
physical37_mandatory_baseline_222p5_223p0,222907153.320312500,-84.7295690956,-104.279770642,-84.7780068268
physical37_mandatory_baseline_222p5_223p0,222907226.562500000,-84.8728046074,-104.279660124,-84.922877189
physical37_mandatory_baseline_222p5_223p0,222907299.804687500,-85.5161921769,-104.621852932,-85.5698829937
physical37_mandatory_baseline_222p5_223p0,222907373.046875000,-85.7627005699,-104.267171358,-85.8244196625
physical37_mandatory_baseline_222p5_223p0,222907446.289062500,-84.9479864479,-103.856831212,-85.0041826043
physical37_mandatory_baseline_222p5_223p0,222907519.531250000,-85.2155345313,-104.225691201,-85.2704266965
physical37_mandatory_baseline_222p5_223p0,222907592.773437500,-85.7660167165,-104.292872691,-85.8274162503
physical37_mandatory_baseline_222p5_223p0,222907666.015625000,-85.4690306211,-104.48526309,-85.5238455592
physical37_mandatory_baseline_222p5_223p0,222907739.257812500,-85.6509836799,-104.533366574,-85.7075255343
physical37_mandatory_baseline_222p5_223p0,222907812.500000000,-85.5385089117,-104.233320926,-85.5975633422
physical37_mandatory_baseline_222p5_223p0,222907885.742187500,-85.0051413973,-104.008284614,-85.0601228438
physical37_mandatory_baseline_222p5_223p0,222907958.984375000,-85.282766411,-103.911815123,-85.3427281303
physical37_mandatory_baseline_222p5_223p0,222908032.226562500,-85.8483166252,-104.160150945,-85.9128558649
physical37_mandatory_baseline_222p5_223p0,222908105.468750000,-85.7307573527,-104.132475467,-85.7939649155
physical37_mandatory_baseline_222p5_223p0,222908178.710937500,-85.4970588235,-104.384204813,-85.5535382952
physical37_mandatory_baseline_222p5_223p0,222908251.953125000,-85.7552983503,-104.222266724,-85.8175565654
physical37_mandatory_baseline_222p5_223p0,222908325.195312500,-85.7602839778,-103.884923015,-85.8276880684
physical37_mandatory_baseline_222p5_223p0,222908398.437500000,-86.022581863,-103.805381933,-86.0955524305
physical37_mandatory_baseline_222p5_223p0,222908471.679687500,-85.2583044937,-104.451471586,-85.3109178021
physical37_mandatory_baseline_222p5_223p0,222908544.921875000,-84.8012524163,-104.541281374,-84.847607472
physical37_mandatory_baseline_222p5_223p0,222908618.164062500,-85.1056954862,-104.428942605,-85.1567471242
physical37_mandatory_baseline_222p5_223p0,222908691.406250000,-85.1832875784,-104.494569152,-85.2344808996
physical37_mandatory_baseline_222p5_223p0,222908764.648437500,-84.9134043627,-104.229188421,-84.9645443239
physical37_mandatory_baseline_222p5_223p0,222908837.890625000,-85.2570683768,-104.10348905,-85.3140834754
physical37_mandatory_baseline_222p5_223p0,222908911.132812500,-84.9406230113,-103.898820566,-84.9961800961
physical37_mandatory_baseline_222p5_223p0,222908984.375000000,-85.0787723551,-103.935427896,-85.1356523637
physical37_mandatory_baseline_222p5_223p0,222909057.617187500,-85.1665158571,-104.329861301,-85.2194939081
physical37_mandatory_baseline_222p5_223p0,222909130.859375000,-85.5316113057,-104.756810374,-85.5838356511
physical37_mandatory_baseline_222p5_223p0,222909204.101562500,-85.4397899987,-104.449442133,-85.4946885818
physical37_mandatory_baseline_222p5_223p0,222909277.343750000,-85.5930467588,-104.268670216,-85.6523644824
physical37_mandatory_baseline_222p5_223p0,222909350.585937500,-84.9770872038,-104.321042548,-85.0278945684
physical37_mandatory_baseline_222p5_223p0,222909423.828125000,-84.7314614342,-104.24100248,-84.7803573641
physical37_mandatory_baseline_222p5_223p0,222909497.070312500,-84.4426786862,-104.041122121,-84.4905783816
physical37_mandatory_baseline_222p5_223p0,222909570.312500000,-85.2057326294,-103.77134596,-85.2665828189
physical37_mandatory_baseline_222p5_223p0,222909643.554687500,-85.8666963754,-103.908178412,-85.9354138916
physical37_mandatory_baseline_222p5_223p0,222909716.796875000,-85.5649489046,-103.785723529,-85.6308660723
physical37_mandatory_baseline_222p5_223p0,222909790.039062500,-85.6007181372,-104.127321008,-85.6621212749
physical37_mandatory_baseline_222p5_223p0,222909863.281250000,-84.8991379645,-104.241861876,-84.9499598221
physical37_mandatory_baseline_222p5_223p0,222909936.523437500,-85.5115994279,-104.008666184,-85.5734245847
physical37_mandatory_baseline_222p5_223p0,222910009.765625000,-85.2601782355,-104.353712616,-85.3140201117
physical37_mandatory_baseline_222p5_223p0,222910083.007812500,-85.9416409851,-103.951268947,-86.0108684278
physical37_mandatory_baseline_222p5_223p0,222910156.250000000,-85.5162748379,-103.870188657,-85.5801871644
physical37_mandatory_baseline_222p5_223p0,222910229.492187500,-84.7177026093,-104.023604831,-84.7689597559
physical37_mandatory_baseline_222p5_223p0,222910302.734375000,-84.5501914401,-104.209683037,-84.5974188778
physical37_mandatory_baseline_222p5_223p0,222910375.976562500,-84.522638008,-104.229390778,-84.5693515305
physical37_mandatory_baseline_222p5_223p0,222910449.218750000,-84.8382000028,-103.856176821,-84.8929927895
physical37_mandatory_baseline_222p5_223p0,222910522.460937500,-84.7934629197,-103.923141481,-84.8468558018
physical37_mandatory_baseline_222p5_223p0,222910595.703125000,-84.8714534367,-104.18463953,-84.9226241802
physical37_mandatory_baseline_222p5_223p0,222910668.945312500,-85.2895414634,-104.420227797,-85.3429218807
physical37_mandatory_baseline_222p5_223p0,222910742.187500000,-84.7764937314,-104.312610345,-84.8250896933
physical37_mandatory_baseline_222p5_223p0,222910815.429687500,-85.0017060255,-104.482117602,-85.0509328897
physical37_mandatory_baseline_222p5_223p0,222910888.671875000,-85.2350960704,-104.255034465,-85.2898639578
physical37_mandatory_baseline_222p5_223p0,222910961.914062500,-85.5005440215,-104.142122163,-85.5603318055
physical37_mandatory_baseline_222p5_223p0,222911035.156250000,-85.3259548278,-104.250652743,-85.3819448985
physical37_mandatory_baseline_222p5_223p0,222911108.398437500,-85.1662680336,-104.461928671,-85.2176469167
physical37_mandatory_baseline_222p5_223p0,222911181.640625000,-84.9319913282,-104.483283252,-84.9804168317
physical37_mandatory_baseline_222p5_223p0,222911254.882812500,-85.4195136209,-104.14306203,-85.4781759478
physical37_mandatory_baseline_222p5_223p0,222911328.125000000,-85.5637932285,-104.21655689,-85.6234261628
physical37_mandatory_baseline_222p5_223p0,222911401.367187500,-84.892069983,-104.4112978,-84.9408563597
physical37_mandatory_baseline_222p5_223p0,222911474.609375000,-84.2384285245,-104.483385562,-84.2796714174
physical37_mandatory_baseline_222p5_223p0,222911547.851562500,-84.3357695553,-104.349221078,-84.3792819476
physical37_mandatory_baseline_222p5_223p0,222911621.093750000,-85.2007933266,-103.941990655,-85.259216137
physical37_mandatory_baseline_222p5_223p0,222911694.335937500,-85.3768028115,-104.290781188,-85.4329321492
physical37_mandatory_baseline_222p5_223p0,222911767.578125000,-85.4540177628,-104.507053668,-85.5083672387
physical37_mandatory_baseline_222p5_223p0,222911840.820312500,-85.129884532,-103.927979547,-85.1875418566
physical37_mandatory_baseline_222p5_223p0,222911914.062500000,-84.7284107472,-104.05664808,-84.779403413
physical37_mandatory_baseline_222p5_223p0,222911987.304687500,-84.9584379633,-104.281297619,-85.009494183
physical37_mandatory_baseline_222p5_223p0,222912060.546875000,-85.1570439965,-104.276054475,-85.2105690075
physical37_mandatory_baseline_222p5_223p0,222912133.789062500,-85.4051796716,-104.221301857,-85.4625965761
physical37_mandatory_baseline_222p5_223p0,222912207.031250000,-84.724861653,-104.230675878,-84.7737997974
physical37_mandatory_baseline_222p5_223p0,222912280.273437500,-84.5615389335,-103.71255223,-84.614668559
physical37_mandatory_baseline_222p5_223p0,222912353.515625000,-84.9541895562,-104.073434514,-85.0077116595
physical37_mandatory_baseline_222p5_223p0,222912426.757812500,-85.0927042608,-103.972855441,-85.149275368
physical37_mandatory_baseline_222p5_223p0,222912500.000000000,-85.5418822379,-103.923044856,-85.6053918795
physical37_mandatory_baseline_222p5_223p0,222912573.242187500,-85.0379179714,-103.677838715,-85.0977287344
physical37_mandatory_baseline_222p5_223p0,222912646.484375000,-84.8255378861,-103.84647693,-84.8802930761
physical37_mandatory_baseline_222p5_223p0,222912719.726562500,-85.13027843,-103.979933119,-85.187250808
physical37_mandatory_baseline_222p5_223p0,222912792.968750000,-84.7387797343,-104.030170285,-84.7902094597
physical37_mandatory_baseline_222p5_223p0,222912866.210937500,-84.8201071709,-104.078477755,-84.8719317646
physical37_mandatory_baseline_222p5_223p0,222912939.453125000,-84.4338796041,-104.254028411,-84.4793828741
physical37_mandatory_baseline_222p5_223p0,222913012.695312500,-84.5477666759,-104.379226974,-84.5931509632
physical37_mandatory_baseline_222p5_223p0,222913085.937500000,-84.7936671288,-104.051713829,-84.8454956108
physical37_mandatory_baseline_222p5_223p0,222913159.179687500,-85.2725861363,-104.096699539,-85.3298967887
physical37_mandatory_baseline_222p5_223p0,222913232.421875000,-85.3629863253,-104.342484742,-85.4182698486
physical37_mandatory_baseline_222p5_223p0,222913305.664062500,-85.2208436067,-104.233874712,-85.2756992225
physical37_mandatory_baseline_222p5_223p0,222913378.906250000,-85.8834125356,-104.17890185,-85.9481969555
physical37_mandatory_baseline_222p5_223p0,222913452.148437500,-85.693684603,-104.083708938,-85.757063837
physical37_mandatory_baseline_222p5_223p0,222913525.390625000,-85.4586835082,-104.107047241,-85.5183773059
physical37_mandatory_baseline_222p5_223p0,222913598.632812500,-85.3046179738,-104.316355588,-85.3594900338
physical37_mandatory_baseline_222p5_223p0,222913671.875000000,-85.0170868376,-104.266069428,-85.0690242532
physical37_mandatory_baseline_222p5_223p0,222913745.117187500,-85.4603811743,-104.133171241,-85.5197378759
physical37_mandatory_baseline_222p5_223p0,222913818.359375000,-85.5118616563,-104.168094905,-85.5714466407
physical37_mandatory_baseline_222p5_223p0,222913891.601562500,-85.9778149859,-104.23533285,-86.0431726179
physical37_mandatory_baseline_222p5_223p0,222913964.843750000,-85.0312418006,-104.160300934,-85.0846423456
physical37_mandatory_baseline_222p5_223p0,222914038.085937500,-84.4770609982,-104.316585824,-84.5223606478
physical37_mandatory_baseline_222p5_223p0,222914111.328125000,-85.1006063716,-104.29230889,-85.1532375338
physical37_mandatory_baseline_222p5_223p0,222914184.570312500,-84.8206599741,-104.54310061,-84.8672041535
physical37_mandatory_baseline_222p5_223p0,222914257.812500000,-84.7338396335,-104.324648701,-84.781824072
physical37_mandatory_baseline_222p5_223p0,222914331.054687500,-84.454111153,-104.014349942,-84.5024364416
physical37_mandatory_baseline_222p5_223p0,222914404.296875000,-85.2963065305,-104.33024343,-85.3508970577
physical37_mandatory_baseline_222p5_223p0,222914477.539062500,-85.1942303926,-104.186643849,-85.249348712
physical37_mandatory_baseline_222p5_223p0,222914550.781250000,-84.7522540806,-104.092651833,-84.8031033266
physical37_mandatory_baseline_222p5_223p0,222914624.023437500,-85.2738013597,-104.456741108,-85.3265394711
physical37_mandatory_baseline_222p5_223p0,222914697.265625000,-85.0074194297,-104.235599959,-85.0596077188
physical37_mandatory_baseline_222p5_223p0,222914770.507812500,-85.0752516796,-104.10246317,-85.129927345
physical37_mandatory_baseline_222p5_223p0,222914843.750000000,-84.4182534007,-104.28566506,-84.4632615973
physical37_mandatory_baseline_222p5_223p0,222914916.992187500,-83.6372845605,-104.108697334,-83.6764225456
physical37_mandatory_baseline_222p5_223p0,222914990.234375000,-84.1264703217,-104.001267351,-84.1714016479
physical37_mandatory_baseline_222p5_223p0,222915063.476562500,-85.2478513715,-103.848219457,-85.3082131596
physical37_mandatory_baseline_222p5_223p0,222915136.718750000,-84.6551198908,-103.912521605,-84.7069561166
physical37_mandatory_baseline_222p5_223p0,222915209.960937500,-84.9114267597,-104.119315431,-84.963860944
physical37_mandatory_baseline_222p5_223p0,222915283.203125000,-84.9501085874,-104.332543322,-85.0004651682
physical37_mandatory_baseline_222p5_223p0,222915356.445312500,-84.4937572032,-104.046009889,-84.542171935
physical37_mandatory_baseline_222p5_223p0,222915429.687500000,-84.6398217855,-104.112744914,-84.689134088
physical37_mandatory_baseline_222p5_223p0,222915502.929687500,-84.9982190509,-103.915483905,-85.0543056541
physical37_mandatory_baseline_222p5_223p0,222915576.171875000,-84.8365896826,-104.227833997,-84.8868436269
physical37_mandatory_baseline_222p5_223p0,222915649.414062500,-84.5923700193,-104.33477296,-84.6386996072
physical37_mandatory_baseline_222p5_223p0,222915722.656250000,-84.9114460335,-104.26604742,-84.9621282758
physical37_mandatory_baseline_222p5_223p0,222915795.898437500,-85.0993009842,-104.101634507,-85.1542927475
physical37_mandatory_baseline_222p5_223p0,222915869.140625000,-84.9328360675,-104.025609527,-84.9866874369
